"file","langCode","codebookSizeBits","origSize","pythonCompression","gzip1ShuffledWords","gzip1ShuffledAll","gzip1","gzip9","bzip1","bzip9","numWords","numUniqueChars","numUniqueWords","pair","Language_Name","Uninverted_Name","Country_Code","Country_Name","Region_Code","Region_Name","Area","L1_Users","Digits","All_Users","Countries","Family","Classification","Latitude","Longitude","EGIDS","Is_Written","Institutional","Developing","Vigorous","In_Trouble","Dying","Extinct","logpopall","logpopL1","translation","language","latitude","longitude","family","words","chars","book","H_original","H_order","H_structure","D_structure","D_order","booktitle","numCountries"
"bku-x-bible_parsed.txt","bku",12,1289604,531752,712788,944958,452866,341864,236449,236449,230113,54,8303,"145","Buhid","Buhid","PH","Philippines","SEA","South-Eastern Asia","Asia",9370,4,9370,1,"Austronesian","Austronesian, Malayo-Polynesian, Greater Central Philippine, South Mangyan, Buhid-Taubuid",12.6448,121.222,"5",TRUE,0,1,0,0,0,0,3.97178593787911,3.97178593787911,NA,NA,12.63958,121.20976,NA,8816.33333333333,47763.0740740741,53,1.46780734814815,1.83889396666667,1.69992638518519,0.232119047777778,0.371086623703704,NA,1
"bkv-x-bible_parsed.txt","bkv",12,1259141,525728,717931,996057,443539,332187,228239,228239,267893,103,6012,"32","Bekwarra","Bekwarra","NG","Nigeria","WAF","Western Africa","Africa",100000,6,100000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Bendi",6.7148,8.9268,"6a",TRUE,0,0,1,0,0,0,5.0000043429231,5.0000043429231,NA,NA,6.73737,8.8648901,NA,10215.1111111111,46014.8888888889,53,1.4246147037037,1.94834135925926,1.6783740037037,0.253759304814815,0.523726657407407,NA,1
"blh-x-bible_parsed.txt","blh",12,1664619,662943,1016128,1451582,555129,402241,260101,260101,282626,92,5501,"-","Kuwaa","Kuwaa","LR","Liberia","WAF","Western Africa","Africa",22500,5,22500,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Kru, Kuwaa",7.5758,-9.9617,"5",TRUE,0,1,0,0,0,0,4.35220181965942,4.35220181965942,NA,NA,7.5488501,-9.9764996,NA,10760.2962962963,46033.1851851852,53,1.62162007407407,2.10609612592593,1.79599994074074,0.174379874481481,0.484476049259259,NA,1
"blw-x-bible_parsed.txt","blw",12,1609678,664028,923937,1259596,564864,416820,279746,279746,264879,79,16300,"-","Balangao","Balangao","PH","Philippines","SEA","South-Eastern Asia","Asia",21300,5,21300,1,"Austronesian","Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Nuclear Cordilleran, Balangaw",17.1625,121.323,"4",TRUE,1,0,0,0,0,0,4.32839999237242,4.32839999237242,NA,NA,17.099369,121.27186,NA,10102.8888888889,57921.2222222222,53,1.43128456666667,1.83164723333333,1.73251998148148,0.301235411481481,0.400362659259259,NA,1
"blz-x-bible_parsed.txt","blz",12,1310644,570263,752238,1005104,452072,341543,235389,235389,217071,72,10721,"102","Balantak","Balantak","ID","Indonesia","SEA","South-Eastern Asia","Asia",30000,5,31000,1,"Austronesian","Austronesian, Malayo-Polynesian, Celebic, Eastern, Saluan-Banggai, Eastern",-0.8484,123.303,"5",TRUE,0,1,0,0,0,0,4.49137570310773,4.47713573096112,NA,NA,-0.86808997,123.28932,NA,8334.25925925926,48209.1481481481,53,1.42751582592593,1.83575052222222,1.66886408518519,0.241348253703704,0.408234692962963,NA,1
"bmb-x-bible_parsed.txt","bmb",12,1059787,456654,608555,815411,394912,302213,218899,218899,190183,60,13872,"-","Bembe","Bembe","CD","Democratic Republic of the Congo","MAF","Middle Africa","Africa",252000,6,252000,2,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, D, Bembe-Buyi (D.54)",-4.1969,28.6729,"5",TRUE,0,1,0,0,0,0,5.40140226416893,5.40140226416893,NA,NA,-4.1608801,28.485411,NA,7337.77777777778,39112.8518518519,53,1.61060678148148,1.94771667777778,2.01097754074074,0.400370765925926,0.337109893333333,NA,2
"bmh-x-bible_parsed.txt","bmh",12,1441792,567099,790642,1092706,479218,356251,248319,248319,286143,72,6422,"281","Kein","Kein","PG","Papua New Guinea","MEL","Melanesia","Pacific",1750,4,1750,1,"Trans-New Guinea","Trans-New Guinea, Madang, Croisilles, Kokon",-5.2724,145.484,"6b",TRUE,0,0,0,1,0,0,3.24328614608345,3.24328614608345,NA,NA,-5.3372998,145.48294,NA,10882.7407407407,52966.1851851852,53,1.34841378518519,1.86546735925926,1.57149139259259,0.223077615925926,0.517053577777778,NA,1
"bmk-x-bible_parsed.txt","bmk",12,99583,42363,57421,76720,36457,28178,23357,23357,17362,74,2495,"-","Ghayavi","Ghayavi","PG","Papua New Guinea","MEL","Melanesia","Pacific",2810,4,2810,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D’Entrecasteaux, Are-Taupota, Are",-10.0262,149.8709,"5",TRUE,0,1,0,0,0,0,3.44886084560744,3.44886084560744,NA,NA,-10.011,149.84038,NA,18011,98244,41,1.4505732,1.872528,1.7260901,0.27551687,0.42195475,NA,1
"bmq-x-bible_parsed.txt","bmq",12,991523,430562,559084,795366,385006,305959,230838,230838,229582,98,6791,"84","Bomu","Bomu","ML","Mali","WAF","Western Africa","Africa",158000,6,158000,2,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Northern, Bwamu",13.3039,-4.5034,"5",TRUE,0,1,0,0,0,0,5.19865983564498,5.19865983564498,NA,NA,12.69108,-4.49861,NA,8797.66666666667,34474.4814814815,53,1.7842778037037,2.09473533333333,2.04570392592593,0.261426121111111,0.310457529555556,NA,2
"bmr-x-bible_parsed.txt","bmr",12,1268975,525442,781798,1011028,441496,328049,232464,232464,142614,70,23328,"169","Muinane","Muinane","CO","Colombia","SAM","South America","Americas",150,3,150,1,"Witotoan","Witotoan, Proto-Bora-Muinane",-0.872,-72.428,"7",TRUE,0,0,0,1,0,0,2.17897694729317,2.17897694729317,NA,NA,-0.86519998,-72.42495,NA,5575.7037037037,43613.2962962963,53,1.55250472222222,1.78909632592593,2.21888079259259,0.666376073333333,0.236591612222222,NA,1
"bmu-x-bible_parsed.txt","bmu",12,1833422,775696,1138447,1489429,638987,469061,305388,305388,251617,81,16356,"273","Somba-Siawari","Somba-Siawari","PG","Papua New Guinea","MEL","Melanesia","Pacific",10000,5,10000,1,"Trans-New Guinea","Trans-New Guinea, Finisterre-Huon, Huon, Western",-6.4956,147.3046,"4",TRUE,1,0,0,0,0,0,4.00004342727686,4.00004342727686,NA,NA,-6.5166302,147.33331,NA,10275.3333333333,63032.7333333333,49.0666666666667,1.57690478666667,2.00477527333333,2.02383339333333,0.446928607333333,0.427870484666667,NA,1
"bnj-x-bible_parsed.txt","bnj",12,1359833,551451,742558,1017099,463080,342531,234744,234744,257433,58,6967,"145","Tawbuid, Eastern","Eastern Tawbuid","PH","Philippines","SEA","South-Eastern Asia","Asia",1130,4,1130,1,"Austronesian","Austronesian, Malayo-Polynesian, Greater Central Philippine, South Mangyan, Buhid-Taubuid",12.8921,121.1628,"5",TRUE,0,1,0,0,0,0,3.05346260492546,3.05346260492546,NA,NA,12.89681,121.17652,NA,9828.66666666667,50364.1481481481,53,1.3427638,1.78315922962963,1.516482,0.173718191851852,0.44039543037037,NA,1
"bnp-x-bible_parsed.txt","bnp",12,1210309,471048,642878,901604,397401,288930,201122,201122,282502,66,3158,"122","Bola","Bola","PG","Papua New Guinea","MEL","Melanesia","Pacific",13700,5,13700,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, Willaumez",-5.4078,150.0237,"4",TRUE,1,0,0,0,0,0,4.13675226632666,4.13675226632666,NA,NA,-5.55792,150.09488,NA,15044.2571428571,62409.8857142857,42.6285714285714,1.28003468771429,1.87663686,1.39773048771429,0.117695812,0.596602178571429,NA,1
"boa-x-bible_parsed.txt","boa",12,1549342,660762,1006487,1316049,531951,374430,232024,232024,146771,87,21613,"169","Bora","Bora","PE","Peru","SAM","South America","Americas",850,3,850,3,"Witotoan","Witotoan, Proto-Bora-Muinane",-2.4245,-71.7834,"6b",TRUE,0,0,0,1,0,0,2.92992956008459,2.92992956008459,NA,NA,-2.40029,-71.79863,NA,5720.7037037037,45256.7777777778,53,1.58327824814815,1.90601185555556,2.18706957037037,0.603791325185185,0.322733618888889,NA,3
"boj-x-bible_parsed.txt","boj",12,1653311,666522,958722,1312864,528201,382654,250390,250390,293508,76,11957,"-","Anjam","Anjam","PG","Papua New Guinea","MEL","Melanesia","Pacific",2020,4,2020,1,"Trans-New Guinea","Trans-New Guinea, Madang, Rai Coast, Mindjim",-5.4674,145.7309,"5",TRUE,0,1,0,0,0,0,3.3055663135153,3.3055663135153,NA,NA,-5.4589901,145.71663,NA,11157.4074074074,58991.6296296296,53,1.24085909259259,1.82671161111111,1.46914965185185,0.228290561481481,0.585852512962963,NA,1
"bom-x-bible_parsed.txt","bom",12,1316001,583584,785483,1134020,474919,361612,243238,243238,286550,104,6826,"-","Berom","Berom","NG","Nigeria","WAF","Western Africa","Africa",1000000,7,1000000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Beromic",9.6691,8.8306,"5",TRUE,0,1,0,0,0,0,6.00000043429426,6.00000043429426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"bon-x-bible_parsed.txt","bon",12,1607386,663363,927421,1246244,524470,396419,267884,267884,269754,69,9297,"188","Bine","Bine","PG","Papua New Guinea","MEL","Melanesia","Pacific",2000,4,2000,1,"Eastern Trans-Fly","Eastern Trans-Fly",-9.0669,142.8723,"5",TRUE,0,1,0,0,0,0,3.30124708863621,3.30124708863621,NA,NA,-9.0887899,142.89336,NA,10283.9259259259,57501.8148148148,53,1.38065897037037,1.78616333703704,1.58734593703704,0.206686969259259,0.405504368148148,NA,1
"box-x-bible_parsed.txt","box",12,1380211,602351,837619,1223900,480174,359852,235629,235629,284061,93,4146,"84","Buamu","Buamu","BF","Burkina Faso","WAF","Western Africa","Africa",268000,6,268000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Northern, Bwamu",12.0528,-3.7057,"5",TRUE,0,1,0,0,0,0,5.42813641452756,5.42813641452756,NA,NA,11.16869,-3.5030301,NA,11220.2692307692,42844.8846153846,52.5769230769231,1.56961761923077,2.16022467307692,1.68289566538462,0.113278040076923,0.590607051153846,NA,1
"bpr-x-bible_parsed.txt","bpr",12,1069619,462087,599013,850099,390939,299523,209631,209631,232099,75,7939,"101","Blaan, Koronadal","Koronadal Blaan","PH","Philippines","SEA","South-Eastern Asia","Asia",150000,6,150000,1,"Austronesian","Austronesian, Malayo-Polynesian, Bilic, Blaan",6.2123,125.0114,"5",TRUE,0,1,0,0,0,0,5.17609415434258,5.17609415434258,NA,NA,6.2052898,125.00664,NA,9998.83333333333,42703.5,51.625,1.57681032916667,2.05280108333333,1.777039175,0.200228855,0.475990772916667,NA,1
"bps-x-bible_parsed.txt","bps",12,1133989,482564,631576,884143,412487,317495,225262,225262,241055,59,8163,"101","Blaan, Sarangani","Sarangani Blaan","PH","Philippines","SEA","South-Eastern Asia","Asia",90800,5,90800,1,"Austronesian","Austronesian, Malayo-Polynesian, Bilic, Blaan",6.0669,125.35,"5",TRUE,0,1,0,0,0,0,4.95809063147362,4.95809063147362,NA,NA,6.0369101,125.35373,NA,9219.03703703704,40802.5185185185,53,1.57934987407407,2.00434825185185,1.77812207777778,0.198772214074074,0.424998388518519,NA,1
"bqc-x-bible_parsed.txt","bqc",12,906256,395478,577275,807923,347736,270035,192332,192332,159477,94,13446,"-","Boko","Boko","BJ","Benin","WAF","Western Africa","Africa",150000,6,150000,2,"Niger-Congo","Niger-Congo, Mande, Eastern, Eastern, Busa",10.2177,3.4047,"5",TRUE,0,1,0,0,0,0,5.17609415434258,5.17609415434258,NA,NA,10.2359,3.4683101,NA,10065.7424242424,41996.303030303,33.5,1.92479747424242,2.36286178181818,2.27047442878788,0.345676953939394,0.438064306212121,NA,2
"bqj-x-bible_parsed.txt","bqj",12,1123045,545148,704486,960924,448193,354817,251734,251734,199278,98,18695,"28","Bandial","Bandial","SN","Senegal","WAF","Western Africa","Africa",13000,5,13000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Atlantic, Northern, Bak, Jola, Jola Proper, Jola Central, Gusilay",12.5961,-16.3668,"5",TRUE,0,1,0,0,0,0,4.11397675828985,4.11397675828985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"bqp-x-bible_parsed.txt","bqp",12,993002,428707,625057,886821,367062,280798,196377,196377,178078,87,10556,"-","Busa","Busa","NG","Nigeria","WAF","Western Africa","Africa",15000,5,15000,1,"Niger-Congo","Niger-Congo, Mande, Eastern, Eastern, Busa",9.9107,4.3993,"5",TRUE,0,1,0,0,0,0,4.17612021105609,4.17612021105609,NA,NA,9.9107399,4.3992901,NA,6889.11111111111,29187.8148148148,53,1.84106054814815,2.2315762037037,2.19416927407407,0.35310872037037,0.390515667407407,NA,1
"bre-x-bible_parsed.txt","bre",12,452893,216167,270086,359954,176525,139435,95371,95371,93981,69,6019,"199","Breton","Breton","FR","France","WEU","Western Europe","Europe",206000,6,206000,1,"Indo-European","Indo-European, Celtic, Insular, Brythonic",48.284,-3.6991,"7",TRUE,0,0,0,1,0,0,5.31386932858968,5.31386932858968,NA,NA,48.245232,-3.78934,NA,24439.75,111822.5,41.5,1.5784992,2.17703785,1.773614475,0.195115325,0.5985386675,NA,1
"bru-x-bible_parsed.txt","bru",12,1539815,609017,935756,1361745,476343,354860,226657,226657,279034,91,3461,"-","Bru, Eastern","Eastern Bru","LA","Laos","SEA","South-Eastern Asia","Asia",82300,5,82300,2,"Austro-Asiatic","Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Katuic, West Katuic, Bru",16.9786,106.5136,"5",TRUE,0,1,0,0,0,0,4.9154051121484,4.9154051121484,NA,NA,17.121889,106.18315,NA,10627.8888888889,46046.4444444444,53,1.40795044074074,1.96862851481481,1.4853001037037,0.0773496585185185,0.560678076666667,NA,2
"bsc-x-bible_parsed.txt","bsc",12,1255751,552578,772466,1060149,472658,360005,251084,251084,226922,85,11421,"29","Oniyan","Oniyan","SN","Senegal","WAF","Western Africa","Africa",24200,5,24200,3,"Niger-Congo","Niger-Congo, Atlantic-Congo, Atlantic, Northern, Eastern Senegal-Guinea, Tenda",12.4995,-12.8696,"5",TRUE,0,1,0,0,0,0,4.38383331166263,4.38383331166263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"bsn-x-bible_parsed.txt","bsn",12,1904160,731688,1172259,1640842,598397,420732,271912,271912,286316,92,18786,"336","Barasana-Eduria","Barasana-Eduria","CO","Colombia","SAM","South America","Americas",1890,4,1890,1,"Tucanoan","Tucanoan, Eastern Tucanoan, Bará-Tuyuka",0.0166,-70.7891,"5",TRUE,0,1,0,0,0,0,3.27669152884504,3.27669152884504,NA,NA,0.02193,-70.808029,NA,10886.037037037,61593.2592592593,53,1.24475168518519,1.77908823703704,1.64794264074074,0.403190957407407,0.534336558888889,NA,1
"bsp-x-bible_parsed.txt","bsp",12,334710,147279,206516,280223,127730,96787,70984,70984,54245,80,7664,"25","Baga Sitemu","Baga Sitemu","GN","Guinea","WAF","Western Africa","Africa",4000,4,4000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Atlantic, Southern, Mel, Temne, Baga",10.5001,-14.4694,"5",TRUE,0,1,0,0,0,0,3.602168551379,3.602168551379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"bss-x-bible_parsed.txt","bss",12,1507265,680990,997516,1359854,543413,410206,262945,262945,216688,102,18659,"-","Akoose","Akoose","CM","Cameroon","MAF","Middle Africa","Africa",100000,6,100000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, A, Lundu-Balong (A.15C)",4.9556,9.6538,"5",TRUE,0,1,0,0,0,0,5.0000043429231,5.0000043429231,NA,NA,4.9243002,9.65522,NA,8319.14814814815,42733.962962963,53,1.76039584074074,2.20825508888889,2.10381637037037,0.343420532962963,0.447859247407407,NA,1
"btd-x-bible_parsed.txt","btd",12,1216485,547341,715426,955197,452749,354869,253653,253653,210373,66,12720,"161","Batak Dairi","Batak Dairi","ID","Indonesia","SEA","South-Eastern Asia","Asia",1200000,7,1200000,1,"Austronesian","Austronesian, Malayo-Polynesian, Northwest Sumatra-Barrier Islands, Batak, Northern",2.5409,98.2496,"6b",TRUE,0,0,0,1,0,0,6.07918160795954,6.07918160795954,NA,NA,2.51438,98.242691,NA,8081.81481481481,43817.8518518519,53,1.66882303703704,1.98522662962963,1.95140262962963,0.282579594444444,0.316403596296296,NA,1
"bth-x-bible_parsed.txt","bth",12,1069906,459338,618171,854567,384618,296487,207583,207583,202880,85,5310,"-","Bidayuh, Biatah","Biatah Bidayuh","MY","Malaysia","SEA","South-Eastern Asia","Asia",72380,5,72380,2,"Austronesian","Austronesian, Malayo-Polynesian, Land Dayak, Bidayuh, Core, Central",1.2191,110.2828,"5",TRUE,0,1,0,0,0,0,4.85962457893081,4.85962457893081,NA,NA,1.24835,110.33729,NA,7803,37665.3333333333,53,1.58013364444444,1.94067352592593,1.76204961481481,0.181915967407407,0.360539872962963,NA,2
"bto-x-bible_parsed.txt","bto",12,1034919,449686,582806,775918,391847,304554,221509,221509,196497,63,11089,"135","Bikol, Rinconada","Rinconada Bikol","PH","Philippines","SEA","South-Eastern Asia","Asia",385000,6,385000,1,"Austronesian","Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Bikol, Inland, Iriga",13.4049,123.3116,"6a",TRUE,0,0,1,0,0,0,5.58546185754465,5.58546185754465,NA,NA,13.38959,123.3307,NA,7572.33333333333,38287.0740740741,53,1.65762751851852,1.96990169259259,1.9408018,0.283174281111111,0.312274178148148,NA,1
"bts-x-bible_parsed.txt","bts",12,1058231,464006,601389,794067,392638,304456,218791,218791,193949,63,10776,"-","Batak Simalungun","Batak Simalungun","ID","Indonesia","SEA","South-Eastern Asia","Asia",1200000,7,1200000,1,"Austronesian","Austronesian, Malayo-Polynesian, Northwest Sumatra-Barrier Islands, Batak, Simalungan",3.0512,98.9201,"5",TRUE,0,1,0,0,0,0,6.07918160795954,6.07918160795954,NA,NA,3.04372,98.90834,NA,7477.96296296296,39193.6296296296,53,1.60297507777778,1.92196033333333,1.86403997407407,0.261064891851852,0.31898524962963,NA,1
"btt-x-bible_parsed.txt","btt",12,1247411,539591,712802,1026618,448628,342255,239172,239172,281087,96,4756,"32","Bete-Bendi","Bete-Bendi","NG","Nigeria","WAF","Western Africa","Africa",100000,6,100000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Bendi",6.587,9.1494,"5",TRUE,0,1,0,0,0,0,5.0000043429231,5.0000043429231,NA,NA,6.6203699,9.20189,NA,10701.8518518519,44420.8518518519,53,1.50341982222222,2.07358904814815,1.66968848888889,0.166268666037037,0.57016922037037,NA,1
"btx-x-bible_parsed.txt","btx",12,1129652,507599,652953,867818,418514,326391,234695,234695,204426,68,10366,"161","Batak Karo","Batak Karo","ID","Indonesia","SEA","South-Eastern Asia","Asia",600000,6,600000,1,"Austronesian","Austronesian, Malayo-Polynesian, Northwest Sumatra-Barrier Islands, Batak, Northern",3.0919,98.2325,"6b",TRUE,0,0,0,1,0,0,5.77815197420718,5.77815197420718,NA,NA,2.1278701,98.251663,NA,7864.33333333333,41838.9259259259,53,1.59227998888889,1.9611564962963,1.8362906962963,0.24401070037037,0.368876504814815,NA,1
"bud-x-bible_parsed.txt","bud",12,1219258,561540,762062,1077440,456313,349164,239349,239349,213970,97,11898,"-","Ntcham","Ntcham","TG","Togo","WAF","Western Africa","Africa",329000,6,329000,2,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Northern, Oti-Volta, Gurma, Ntcham",9.2804,0.6701,"5",TRUE,0,1,0,0,0,0,5.51719721799199,5.51719721799199,NA,NA,9.2736502,0.68760002,NA,8218.48148148148,38750.9259259259,53,1.7520994,2.14928336296296,2.07827282222222,0.32617341962963,0.397183965555556,NA,2
"bug-x-bible_parsed.txt","bug",12,1346853,588492,822057,1078541,475406,359893,248478,248478,183453,68,17770,"164","Bugis","Bugis","ID","Indonesia","SEA","South-Eastern Asia","Asia",5017800,7,5517800,2,"Austronesian","Austronesian, Malayo-Polynesian, South Sulawesi, Bugis",-4.1368,120.0979,"3",TRUE,1,0,0,0,0,0,6.74176603355521,6.7005134337192,NA,NA,-5.5008602,120.25376,NA,7085.74074074074,47956.7777777778,53,1.5091846962963,1.81047657037037,1.89099812222222,0.381813421111111,0.301291859259259,NA,2
"buk-x-bible_parsed.txt","buk",12,1415757,553845,820967,1151008,479054,349941,236370,236370,273641,85,4248,"123","Bugawac","Bugawac","PG","Papua New Guinea","MEL","Melanesia","Pacific",12000,5,12000,1,"Austronesian","Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, North",-6.6804,147.2594,"4",TRUE,1,0,0,0,0,0,4.07921743574657,4.07921743574657,NA,NA,-6.67519,147.31989,NA,10423.5185185185,45486.8518518519,53,1.51438588888889,1.96221965555556,1.70046682592593,0.186080922962963,0.447833762592593,NA,1
"bul-x-bible-1940_parsed.txt","bul",12,1525819,551517,869706,1145037,531377,360617,235758,235758,179152,74,15501,"196","Bulgarian","Bulgarian","BG","Bulgaria","EEU","Eastern Europe","Europe",8068620,7,8068620,8,"Indo-European","Indo-European, Balto-Slavic, Slavic, South, Eastern",43.1032,27.0258,"1",TRUE,1,0,0,0,0,0,6.90679931622571,6.90679931622571,NA,NA,41.356079,25.484541,NA,11466.9733333333,55324.3466666667,35.84,1.77623886888889,2.21763383555556,2.08380121155556,0.307562342048889,0.441394966195556,NA,24
"bul-x-bible-modern_parsed.txt","bul",12,1655998,596938,948430,1246640,568829,379491,241030,241030,186128,78,16015,"196","Bulgarian","Bulgarian","BG","Bulgaria","EEU","Eastern Europe","Europe",8068620,7,8068620,8,"Indo-European","Indo-European, Balto-Slavic, Slavic, South, Eastern",43.1032,27.0258,"1",TRUE,1,0,0,0,0,0,6.90679931622571,6.90679931622571,NA,NA,41.356079,25.484541,NA,11466.9733333333,55324.3466666667,35.84,1.77623886888889,2.21763383555556,2.08380121155556,0.307562342048889,0.441394966195556,NA,24
"bul-x-bible-newworld_parsed.txt","bul",12,1686224,602117,961188,1261827,572013,378400,237971,237971,188969,73,14706,"196","Bulgarian","Bulgarian","BG","Bulgaria","EEU","Eastern Europe","Europe",8068620,7,8068620,8,"Indo-European","Indo-European, Balto-Slavic, Slavic, South, Eastern",43.1032,27.0258,"1",TRUE,1,0,0,0,0,0,6.90679931622571,6.90679931622571,NA,NA,41.356079,25.484541,NA,11466.9733333333,55324.3466666667,35.84,1.77623886888889,2.21763383555556,2.08380121155556,0.307562342048889,0.441394966195556,NA,24
"bul-x-bible-veren_parsed.txt","bul",12,1519425,542886,864726,1136917,518712,348799,225045,225045,174507,72,14700,"196","Bulgarian","Bulgarian","BG","Bulgaria","EEU","Eastern Europe","Europe",8068620,7,8068620,8,"Indo-European","Indo-European, Balto-Slavic, Slavic, South, Eastern",43.1032,27.0258,"1",TRUE,1,0,0,0,0,0,6.90679931622571,6.90679931622571,NA,NA,41.356079,25.484541,NA,11466.9733333333,55324.3466666667,35.84,1.77623886888889,2.21763383555556,2.08380121155556,0.307562342048889,0.441394966195556,NA,24
"bum-x-bible_parsed.txt","bum",12,971917,422681,555284,768370,375501,293441,219307,219307,220703,74,7293,"-","Bulu","Bulu","CM","Cameroon","MAF","Middle Africa","Africa",858000,6,1658000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, A, Ewondo-Fang (A.74)",2.9027,12.0702,"3",TRUE,1,0,0,0,0,0,6.21958478815295,5.93348779401914,NA,NA,3.1614101,11.63646,NA,14117.0606060606,56617.2575757576,33.5,1.72217286060606,2.17398122121212,1.95991739545455,0.237744523060606,0.451808353181818,NA,1
"bus-x-bible_parsed.txt","bus",12,1021473,430958,641567,902259,372399,283918,196934,196934,174561,87,10948,"-","Bokobaru","Bokobaru","NG","Nigeria","WAF","Western Africa","Africa",62000,5,62000,1,"Niger-Congo","Niger-Congo, Mande, Eastern, Eastern, Busa",9.5272,3.8006,"5",TRUE,0,1,0,0,0,0,4.79239869419147,4.79239869419147,NA,NA,9.5272398,3.80058,NA,6758.85185185185,29347.4074074074,53,1.84410898518519,2.21740613333333,2.2016236037037,0.357514634074074,0.373297152592593,NA,1
"bvr-x-bible_parsed.txt","bvr",12,2202370,797320,1272086,1671308,669950,461351,295927,295927,277369,89,9765,"-","Burarra","Burarra","AU","Australia","ANZ","Australia and New Zealand","Pacific",1070,4,1070,1,"Australian","Australian, Gunwingguan, Burarran",-12.2881,134.3136,"5",TRUE,0,1,0,0,0,0,3.02978947083186,3.02978947083186,NA,NA,-12.30605,134.36499,NA,10565.962962963,81043.6296296296,53,1.0554112037037,1.38619221111111,1.34909212185185,0.293680921481482,0.330781014074074,NA,1
"bvz-x-bible_parsed.txt","bvz",12,2835046,1136906,1560126,2175590,929324,666134,449408,449408,564070,72,10178,"-","Bauzi","Bauzi","ID","Indonesia","SEA","South-Eastern Asia","Asia",1500,4,1500,1,"East Geelvink Bay","East Geelvink Bay, Bauzi",-2.3979,137.5845,"5",TRUE,0,1,0,0,0,0,3.17638069224327,3.17638069224327,NA,NA,-2.44717,137.62891,NA,21171.4814814815,102783.185185185,53,1.11676743148148,1.89889095185185,1.27448814666667,0.157720709592593,0.782123524074074,NA,1
"bwq-x-bible_parsed.txt","bwq",12,1072827,426060,589078,843482,382851,286960,207627,207627,234856,79,4968,"-","Bobo Madaré, Southern","Southern Bobo Madaré","BF","Burkina Faso","WAF","Western Africa","Africa",181000,6,181000,1,"Niger-Congo","Niger-Congo, Mande, Western, Northwestern, Soninke-Bobo, Bobo",11.5214,-4.2796,"5",TRUE,0,1,0,0,0,0,5.25768097427958,5.25768097427958,NA,NA,11.54087,-4.2649698,NA,8992.59259259259,36127.2592592593,53,1.58732925185185,1.96975123333333,1.76667542222222,0.179346177407407,0.382421974444444,NA,1
"bwu-x-bible_parsed.txt","bwu",12,1289556,519069,683555,967382,457571,343329,254246,254246,306499,65,4593,"85","Buli","Buli","GH","Ghana","WAF","Western Africa","Africa",168000,6,168000,1,"Niger-Congo","Niger-Congo, Atlantic-Congo, Volta-Congo, North, Gur, Central, Northern, Oti-Volta, Buli-Koma",10.5724,-1.2659,"5",TRUE,0,1,0,0,0,0,5.22531186680437,5.22531186680437,NA,NA,10.57629,-1.26748,NA,11642,47425.2962962963,53,1.45960019259259,1.9129548962963,1.6042720962963,0.144671898962963,0.453354711481481,NA,1
